Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementVisible(findTestObject(""DESIGNTRACKER/JobNew/CorporationDropDown""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:00:58,2019-05-28 14:00:58,0.039s,PASSED
"verifyElementVisible(findTestObject(""DESIGNTRACKER/JobNew/CorporationDropDown""))",Chrome 74.0.3729.169,,,2019-05-28 14:00:58,2019-05-28 14:00:58,0.034s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/JobNew/SupplierDistributorDropdown""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:00:58,2019-05-28 14:00:58,0.041s,PASSED
"verifyElementVisible(findTestObject(""DESIGNTRACKER/JobNew/SupplierDistributorDropdown""))",Chrome 74.0.3729.169,,,2019-05-28 14:00:58,2019-05-28 14:00:58,0.030s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/JobNew/SalesPersonDropDown""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:00:58,2019-05-28 14:00:58,0.046s,PASSED
"verifyElementVisible(findTestObject(""DESIGNTRACKER/JobNew/SalesPersonDropDown""))",Chrome 74.0.3729.169,,,2019-05-28 14:00:58,2019-05-28 14:00:58,0.029s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/JobNew/AccontDropDown""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:00:58,2019-05-28 14:00:58,0.048s,PASSED
"verifyElementVisible(findTestObject(""DESIGNTRACKER/JobNew/AccontDropDown""))",Chrome 74.0.3729.169,,,2019-05-28 14:00:58,2019-05-28 14:00:58,0.045s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/JobNew/Jobtype""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:00:58,2019-05-28 14:00:59,0.041s,PASSED
"verifyElementVisible(findTestObject(""DESIGNTRACKER/JobNew/Jobtype""))",Chrome 74.0.3729.169,,,2019-05-28 14:00:59,2019-05-28 14:00:59,0.044s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/JobNew/CreateJobBtn""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:00:59,2019-05-28 14:00:59,0.048s,PASSED
"verifyElementClickable(findTestObject(""DESIGNTRACKER/JobNew/CreateJobBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:00:59,2019-05-28 14:00:59,0.042s,PASSED
"verifyTextPresent(""New Job"", false)",Chrome 74.0.3729.169,,,2019-05-28 14:00:59,2019-05-28 14:00:59,0.148s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,,2019-05-28 14:00:59,2019-05-28 14:00:59,0.676s,PASSED
,,,,,,,
Test Cases/IIDT/DT SMOKE/VerifyNoteTypePage,Chrome 74.0.3729.169,,,2019-05-28 14:01:02,2019-05-28 14:01:20,18.425s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,,2019-05-28 14:01:02,2019-05-28 14:01:06,3.928s,PASSED
"navigateToUrl(""http://designtracker.uat.brandmuscle.net/"")",Chrome 74.0.3729.169,,,2019-05-28 14:01:06,2019-05-28 14:01:09,3.039s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:01:09,2019-05-28 14:01:09,0.017s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,,2019-05-28 14:01:09,2019-05-28 14:01:10,1.127s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/UserName""), ""dibyashree.jyoti@brandmuscle.com"")",Chrome 74.0.3729.169,,,2019-05-28 14:01:10,2019-05-28 14:01:10,0.244s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/Password""), ""dibya@1234"")",Chrome 74.0.3729.169,,,2019-05-28 14:01:10,2019-05-28 14:01:10,0.152s,PASSED
"click(findTestObject(""DESIGNTRACKER/LoginPage/LoginBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:01:10,2019-05-28 14:01:14,3.394s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:01:14,2019-05-28 14:01:14,0.011s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/HomePage/ApplicationAdminTab""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:01:14,2019-05-28 14:01:14,0.043s,PASSED
"mouseOverOffset(findTestObject(""DESIGNTRACKER/HomePage/ApplicationAdminTab""), 0, 0)",Chrome 74.0.3729.169,,,2019-05-28 14:01:14,2019-05-28 14:01:14,0.067s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/HomePage/NoteTypeBtn""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:01:14,2019-05-28 14:01:14,0.581s,PASSED
"click(findTestObject(""DESIGNTRACKER/HomePage/NoteTypeBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:01:14,2019-05-28 14:01:17,2.460s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:01:17,2019-05-28 14:01:17,0.031s,PASSED
"verifyTextPresent(""Note Types"", false)",Chrome 74.0.3729.169,,,2019-05-28 14:01:17,2019-05-28 14:01:17,0.115s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,,2019-05-28 14:01:17,2019-05-28 14:01:18,1.091s,PASSED
,,,,,,,
Test Cases/IIDT/DT SMOKE/VerifyNotificationGroupManagementPage,Chrome 74.0.3729.169,,,2019-05-28 14:01:20,2019-05-28 14:01:38,17.793s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,,2019-05-28 14:01:20,2019-05-28 14:01:23,2.857s,PASSED
"navigateToUrl(""http://designtracker.uat.brandmuscle.net/"")",Chrome 74.0.3729.169,,,2019-05-28 14:01:23,2019-05-28 14:01:27,4.026s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:01:27,2019-05-28 14:01:27,0.017s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,,2019-05-28 14:01:27,2019-05-28 14:01:28,1.131s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/UserName""), ""dibyashree.jyoti@brandmuscle.com"")",Chrome 74.0.3729.169,,,2019-05-28 14:01:28,2019-05-28 14:01:28,0.171s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/Password""), ""dibya@1234"")",Chrome 74.0.3729.169,,,2019-05-28 14:01:28,2019-05-28 14:01:28,0.103s,PASSED
"click(findTestObject(""DESIGNTRACKER/LoginPage/LoginBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:01:28,2019-05-28 14:01:32,3.365s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:01:32,2019-05-28 14:01:32,0.013s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/HomePage/ApplicationAdminTab""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:01:32,2019-05-28 14:01:32,0.065s,PASSED
"mouseOverOffset(findTestObject(""DESIGNTRACKER/HomePage/ApplicationAdminTab""), 0, 0)",Chrome 74.0.3729.169,,,2019-05-28 14:01:32,2019-05-28 14:01:32,0.049s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/HomePage/NotificationGroupManagementBtn""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:01:32,2019-05-28 14:01:32,0.071s,PASSED
"mouseOver(findTestObject(""DESIGNTRACKER/HomePage/NotificationGroupManagementBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:01:32,2019-05-28 14:01:32,0.049s,PASSED
"click(findTestObject(""DESIGNTRACKER/HomePage/NotificationGroupManagementBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:01:32,2019-05-28 14:01:35,2.522s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:01:35,2019-05-28 14:01:35,0.016s,PASSED
"verifyTextPresent(""Notification Group Management"", false)",Chrome 74.0.3729.169,,,2019-05-28 14:01:35,2019-05-28 14:01:35,0.115s,PASSED
"verifyElementClickable(findTestObject(""DESIGNTRACKER/APPLICATIONADMINISTRATION/NOTIFICATIONGROUP/AddUserBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:01:35,2019-05-28 14:01:35,0.034s,PASSED
"verifyElementClickable(findTestObject(""DESIGNTRACKER/APPLICATIONADMINISTRATION/NOTIFICATIONGROUP/InsertLink""))",Chrome 74.0.3729.169,,,2019-05-28 14:01:35,2019-05-28 14:01:35,0.050s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,,2019-05-28 14:01:35,2019-05-28 14:01:36,0.951s,PASSED
,,,,,,,
Test Cases/IIDT/DT SMOKE/VerifySalesPeoplePage,Chrome 74.0.3729.169,,,2019-05-28 14:01:38,2019-05-28 14:01:42,4.500s,ERROR
"openBrowser("""")",Chrome 74.0.3729.169,,,2019-05-28 14:01:38,2019-05-28 14:01:40,2.387s,PASSED
"com.dtmethods.utilitymethods.OpenApplication(""http://designtracker.uat.brandmuscle.net"")",Chrome 74.0.3729.169,,,2019-05-28 14:01:40,2019-05-28 14:01:40,0.003s,ERROR
,,,,,,,
Test Cases/IIDT/DT SMOKE/VerifySalesPeopleSafeListPage,Chrome 74.0.3729.169,,,2019-05-28 14:01:42,2019-05-28 14:01:59,17.205s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,,2019-05-28 14:01:42,2019-05-28 14:01:46,3.604s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,,2019-05-28 14:01:46,2019-05-28 14:01:47,1.141s,PASSED
"navigateToUrl(""http://designtracker.uat.brandmuscle.net"")",Chrome 74.0.3729.169,,,2019-05-28 14:01:47,2019-05-28 14:01:50,2.772s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:01:50,2019-05-28 14:01:50,0.018s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/LoginPage/UserName""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:01:50,2019-05-28 14:01:50,0.045s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/UserName""), ""dibyashree.jyoti@brandmuscle.com"")",Chrome 74.0.3729.169,,,2019-05-28 14:01:50,2019-05-28 14:01:50,0.272s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/LoginPage/Password""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:01:50,2019-05-28 14:01:50,0.041s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/Password""), ""dibya@1234"")",Chrome 74.0.3729.169,,,2019-05-28 14:01:50,2019-05-28 14:01:50,0.108s,PASSED
"click(findTestObject(""DESIGNTRACKER/LoginPage/LoginBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:01:50,2019-05-28 14:01:53,2.445s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:01:53,2019-05-28 14:01:53,0.008s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/HomePage/SITEADMINISTRATION""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:01:53,2019-05-28 14:01:53,0.045s,PASSED
"mouseOverOffset(findTestObject(""DESIGNTRACKER/HomePage/SITEADMINISTRATION""), 0, 0)",Chrome 74.0.3729.169,,,2019-05-28 14:01:53,2019-05-28 14:01:53,0.042s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/HomePage/EXCEPTION LIST - SALES PEOPLE""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:01:53,2019-05-28 14:01:54,0.566s,PASSED
"mouseOver(findTestObject(""DESIGNTRACKER/HomePage/EXCEPTION LIST - SALES PEOPLE""))",Chrome 74.0.3729.169,,,2019-05-28 14:01:54,2019-05-28 14:01:54,0.040s,PASSED
"click(findTestObject(""DESIGNTRACKER/HomePage/EXCEPTION LIST - SALES PEOPLE""))",Chrome 74.0.3729.169,,,2019-05-28 14:01:54,2019-05-28 14:01:57,3.146s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:01:57,2019-05-28 14:01:57,0.012s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,,2019-05-28 14:01:57,2019-05-28 14:01:57,0.673s,PASSED
,,,,,,,
Test Cases/IIDT/DT SMOKE/VerifySearchJob,Chrome 74.0.3729.169,,,2019-05-28 14:01:59,2019-05-28 14:02:15,15.664s,PASSED
"openBrowser(""http://designtracker.uat.brandmuscle.net/login.aspx?ReturnUrl=%2f"")",Chrome 74.0.3729.169,,,2019-05-28 14:02:00,2019-05-28 14:02:05,5.177s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,,2019-05-28 14:02:05,2019-05-28 14:02:06,1.123s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/UserName""), ""dibyashree.jyoti@brandmuscle.com"")",Chrome 74.0.3729.169,,,2019-05-28 14:02:06,2019-05-28 14:02:06,0.188s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/Password""), ""dibya@1234"")",Chrome 74.0.3729.169,,,2019-05-28 14:02:06,2019-05-28 14:02:06,0.113s,PASSED
"click(findTestObject(""DESIGNTRACKER/LoginPage/LoginBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:06,2019-05-28 14:02:09,3.030s,PASSED
waitForPageLoad(0),Chrome 74.0.3729.169,,,2019-05-28 14:02:09,2019-05-28 14:02:09,0.014s,PASSED
getUrl(),Chrome 74.0.3729.169,,,2019-05-28 14:02:09,2019-05-28 14:02:09,0.020s,PASSED
"scrollToElement(findTestObject(""DESIGNTRACKER/HomePage/ResetBtn""), 0)",Chrome 74.0.3729.169,,,2019-05-28 14:02:09,2019-05-28 14:02:09,0.045s,PASSED
"verifyElementClickable(findTestObject(""DESIGNTRACKER/HomePage/ResetBtn""), STOP_ON_FAILURE)",Chrome 74.0.3729.169,,,2019-05-28 14:02:09,2019-05-28 14:02:09,0.028s,PASSED
"verifyElementPresent(findTestObject(""DESIGNTRACKER/HomePage/Jobs""), 0)",Chrome 74.0.3729.169,,,2019-05-28 14:02:09,2019-05-28 14:02:09,0.024s,PASSED
"mouseOver(findTestObject(""DESIGNTRACKER/HomePage/Jobs""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:09,2019-05-28 14:02:09,0.038s,PASSED
"mouseOver(findTestObject(""DESIGNTRACKER/HomePage/SearchBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:09,2019-05-28 14:02:09,0.063s,PASSED
"click(findTestObject(""DESIGNTRACKER/HomePage/SearchBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:09,2019-05-28 14:02:10,0.097s,PASSED
"scrollToElement(findTestObject(""DESIGNTRACKER/HomePage/SelectLink""), 0)",Chrome 74.0.3729.169,,,2019-05-28 14:02:10,2019-05-28 14:02:12,2.359s,PASSED
"click(findTestObject(""DESIGNTRACKER/HomePage/SelectLink""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:12,2019-05-28 14:02:12,0.288s,PASSED
waitForPageLoad(0),Chrome 74.0.3729.169,,,2019-05-28 14:02:12,2019-05-28 14:02:12,0.006s,PASSED
getUrl(),Chrome 74.0.3729.169,,,2019-05-28 14:02:12,2019-05-28 14:02:12,0.013s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,,2019-05-28 14:02:12,2019-05-28 14:02:13,0.843s,PASSED
,,,,,,,
Test Cases/IIDT/DT SMOKE/VerifySitesUsers,Chrome 74.0.3729.169,,,2019-05-28 14:02:15,2019-05-28 14:02:31,15.913s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,,2019-05-28 14:02:15,2019-05-28 14:02:18,2.804s,PASSED
"navigateToUrl(""http://designtracker.uat.brandmuscle.net/"")",Chrome 74.0.3729.169,,,2019-05-28 14:02:18,2019-05-28 14:02:21,3.428s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:02:21,2019-05-28 14:02:21,0.016s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,,2019-05-28 14:02:21,2019-05-28 14:02:23,1.129s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/UserName""), ""dibyashree.jyoti@brandmuscle.com"")",Chrome 74.0.3729.169,,,2019-05-28 14:02:23,2019-05-28 14:02:23,0.246s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/Password""), ""dibya@1234"")",Chrome 74.0.3729.169,,,2019-05-28 14:02:23,2019-05-28 14:02:23,0.160s,PASSED
"click(findTestObject(""DESIGNTRACKER/LoginPage/LoginBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:23,2019-05-28 14:02:25,2.391s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:02:25,2019-05-28 14:02:25,0.016s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/HomePage/ApplicationAdminTab""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:02:25,2019-05-28 14:02:25,0.046s,PASSED
"mouseOverOffset(findTestObject(""DESIGNTRACKER/HomePage/ApplicationAdminTab""), 0, 0)",Chrome 74.0.3729.169,,,2019-05-28 14:02:25,2019-05-28 14:02:26,0.045s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/HomePage/SiteUsers""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:02:26,2019-05-28 14:02:26,0.569s,PASSED
"mouseOver(findTestObject(""DESIGNTRACKER/HomePage/SiteUsers""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:26,2019-05-28 14:02:26,0.035s,PASSED
"click(findTestObject(""DESIGNTRACKER/HomePage/SiteUsers""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:26,2019-05-28 14:02:28,1.915s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:02:28,2019-05-28 14:02:28,0.012s,PASSED
"verifyTextPresent(""Site User Administration"", false)",Chrome 74.0.3729.169,,,2019-05-28 14:02:28,2019-05-28 14:02:28,0.310s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,,2019-05-28 14:02:28,2019-05-28 14:02:29,0.648s,PASSED
,,,,,,,
Test Cases/IIDT/DT SMOKE/VerifyStatusTypesPage,Chrome 74.0.3729.169,,,2019-05-28 14:02:31,2019-05-28 14:02:47,15.594s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,,,2019-05-28 14:02:31,2019-05-28 14:02:35,3.456s,PASSED
"navigateToUrl(""http://designtracker.uat.brandmuscle.net/"")",Chrome 74.0.3729.169,,,2019-05-28 14:02:35,2019-05-28 14:02:37,2.649s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:02:37,2019-05-28 14:02:37,0.017s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,,,2019-05-28 14:02:37,2019-05-28 14:02:38,1.125s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/UserName""), ""dibyashree.jyoti@brandmuscle.com"")",Chrome 74.0.3729.169,,,2019-05-28 14:02:38,2019-05-28 14:02:39,0.181s,PASSED
"setText(findTestObject(""DESIGNTRACKER/LoginPage/Password""), ""dibya@1234"")",Chrome 74.0.3729.169,,,2019-05-28 14:02:39,2019-05-28 14:02:39,0.107s,PASSED
"click(findTestObject(""DESIGNTRACKER/LoginPage/LoginBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:39,2019-05-28 14:02:41,2.534s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:02:41,2019-05-28 14:02:41,0.008s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/HomePage/ApplicationAdminTab""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:02:41,2019-05-28 14:02:41,0.058s,PASSED
"mouseOverOffset(findTestObject(""DESIGNTRACKER/HomePage/ApplicationAdminTab""), 0, 0)",Chrome 74.0.3729.169,,,2019-05-28 14:02:41,2019-05-28 14:02:41,0.057s,PASSED
"waitForElementVisible(findTestObject(""DESIGNTRACKER/HomePage/StatusTypesBtn""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:02:41,2019-05-28 14:02:42,0.570s,PASSED
"mouseOver(findTestObject(""DESIGNTRACKER/HomePage/StatusTypesBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:42,2019-05-28 14:02:42,0.057s,PASSED
"click(findTestObject(""DESIGNTRACKER/HomePage/StatusTypesBtn""))",Chrome 74.0.3729.169,,,2019-05-28 14:02:42,2019-05-28 14:02:44,1.627s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.169,,,2019-05-28 14:02:44,2019-05-28 14:02:44,0.013s,PASSED
"verifyTextPresent(""Status"", false)",Chrome 74.0.3729.169,,,2019-05-28 14:02:44,2019-05-28 14:02:44,0.251s,PASSED
"verifyElementPresent(findTestObject(""DESIGNTRACKER/APPLICATIONADMINISTRATION/STATUSTYPE/SupplierStatuses""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:02:44,2019-05-28 14:02:44,0.032s,PASSED
"verifyElementPresent(findTestObject(""DESIGNTRACKER/APPLICATIONADMINISTRATION/STATUSTYPE/DistributorStatusesRadioBtn""), 30)",Chrome 74.0.3729.169,,,2019-05-28 14:02:44,2019-05-28 14:02:44,0.024s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,,2019-05-28 14:02:44,2019-05-28 14:02:45,0.671s,PASSED
