Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/CSPW/CS SMOKE/VerifyManageProgramElementsPage,Chrome 74.0.3729.131,,,2019-05-27 18:14:21,2019-05-27 18:15:00,38.850s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,,2019-05-27 18:14:22,2019-05-27 18:14:28,5.950s,PASSED
"navigateToUrl(""https://admintool.v5qa.brandmuscle.net"")",Chrome 74.0.3729.131,,,2019-05-27 18:14:28,2019-05-27 18:14:31,3.839s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.131,,,2019-05-27 18:14:31,2019-05-27 18:14:31,0.055s,PASSED
maximizeWindow(),Chrome 74.0.3729.131,,,2019-05-27 18:14:31,2019-05-27 18:14:33,1.337s,PASSED
"waitForElementVisible(findTestObject(""CONSOLIDATOR/LogInPage/Username""), 30)",Chrome 74.0.3729.131,,,2019-05-27 18:14:33,2019-05-27 18:14:33,0.138s,PASSED
"setText(findTestObject(""CONSOLIDATOR/LogInPage/Username""), ""chrtestuser@brandmuscle.com"")",Chrome 74.0.3729.131,,,2019-05-27 18:14:33,2019-05-27 18:14:34,0.943s,PASSED
"waitForElementVisible(findTestObject(""CONSOLIDATOR/LogInPage/Password""), 30)",Chrome 74.0.3729.131,,,2019-05-27 18:14:34,2019-05-27 18:14:34,0.141s,PASSED
"setText(findTestObject(""CONSOLIDATOR/LogInPage/Password""), ""Ownlocal@123"")",Chrome 74.0.3729.131,,,2019-05-27 18:14:34,2019-05-27 18:14:34,0.439s,PASSED
"click(findTestObject(""CONSOLIDATOR/LogInPage/LoginBtn""))",Chrome 74.0.3729.131,,,2019-05-27 18:14:34,2019-05-27 18:14:38,3.681s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.131,,,2019-05-27 18:14:38,2019-05-27 18:14:38,0.132s,PASSED
"waitForElementVisible(findTestObject(""CONSOLIDATOR/LogInPage/BusinessUnitDropdown""), 30)",Chrome 74.0.3729.131,,,2019-05-27 18:14:38,2019-05-27 18:14:38,0.186s,PASSED
"click(findTestObject(""CONSOLIDATOR/LogInPage/BusinessUnitDropdown""))",Chrome 74.0.3729.131,,,2019-05-27 18:14:38,2019-05-27 18:14:39,0.764s,PASSED
"click(findTestObject(""CONSOLIDATOR/LogInPage/BusinessUnitName""))",Chrome 74.0.3729.131,,,2019-05-27 18:14:39,2019-05-27 18:14:44,4.865s,PASSED
"waitForPageLoad(30, STOP_ON_FAILURE)",Chrome 74.0.3729.131,,,2019-05-27 18:14:44,2019-05-27 18:14:44,0.031s,PASSED
"waitForElementVisible(findTestObject(""CONSOLIDATOR/UpdateLogPage/Select Business UnitBtn""), 30)",Chrome 74.0.3729.131,,,2019-05-27 18:14:44,2019-05-27 18:14:44,0.124s,PASSED
"click(findTestObject(""CONSOLIDATOR/UpdateLogPage/Select Business UnitBtn""))",Chrome 74.0.3729.131,,,2019-05-27 18:14:44,2019-05-27 18:14:45,0.287s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.131,,,2019-05-27 18:14:45,2019-05-27 18:14:45,0.024s,PASSED
"waitForElementVisible(findTestObject(""CONSOLIDATOR/ParentBusinessUnit/ParentBusinessUnitDropDown""), 30)",Chrome 74.0.3729.131,,,2019-05-27 18:14:45,2019-05-27 18:14:48,3.211s,PASSED
"click(findTestObject(""CONSOLIDATOR/ParentBusinessUnit/ParentBusinessUnitDropDown""))",Chrome 74.0.3729.131,,,2019-05-27 18:14:48,2019-05-27 18:14:48,0.290s,PASSED
"click(findTestObject(""CONSOLIDATOR/ParentBusinessUnit/ParentBusinessUnitName""))",Chrome 74.0.3729.131,,,2019-05-27 18:14:48,2019-05-27 18:14:51,2.506s,PASSED
"click(findTestObject(""CONSOLIDATOR/ParentBusinessUnit/SubmitBtn (1)""))",Chrome 74.0.3729.131,,,2019-05-27 18:14:51,2019-05-27 18:14:53,2.569s,PASSED
"waitForElementVisible(findTestObject(""CONSOLIDATOR/UpdateLogPage/span_Modules""), 30)",Chrome 74.0.3729.131,,,2019-05-27 18:14:53,2019-05-27 18:14:53,0.111s,PASSED
"mouseOverOffset(findTestObject(""CONSOLIDATOR/UpdateLogPage/span_Modules""), 0, 0)",Chrome 74.0.3729.131,,,2019-05-27 18:14:53,2019-05-27 18:14:53,0.073s,PASSED
"mouseOver(findTestObject(""CONSOLIDATOR/UpdateLogPage/span_Consolidator""))",Chrome 74.0.3729.131,,,2019-05-27 18:14:53,2019-05-27 18:14:53,0.134s,PASSED
"click(findTestObject(""CONSOLIDATOR/UpdateLogPage/span_Consolidator""))",Chrome 74.0.3729.131,,,2019-05-27 18:14:53,2019-05-27 18:14:54,0.162s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.131,,,2019-05-27 18:14:54,2019-05-27 18:14:54,0.016s,PASSED
"navigateToUrl(""https://admintool.v5qa.brandmuscle.net/Admin/Consolidator/ConsolidatorManageProgramItem.aspx"")",Chrome 74.0.3729.131,,,2019-05-27 18:14:54,2019-05-27 18:14:57,3.466s,PASSED
waitForPageLoad(30),Chrome 74.0.3729.131,,,2019-05-27 18:14:57,2019-05-27 18:14:57,0.017s,PASSED
"verifyTextPresent(""Manage Program Elements"", false)",Chrome 74.0.3729.131,,,2019-05-27 18:14:57,2019-05-27 18:14:57,0.253s,PASSED
